timestamp,device_id,temperature,humidity,pressure,light,sound,motion,battery,location
2025-04-26T16:45:28.484532,Device_2,24.46,58.93,1032.74,391,119,0,74.3,Outside
2025-04-26T16:45:28.494706,Device_18,24.28,59.66,1032.46,397,120,0,74.29,Outside
2025-04-26T16:45:28.504855,Device_8,24.43,60.54,1032.1,390,120,0,74.26,Outside
2025-04-26T16:45:28.515026,Device_43,24.36,61.12,1032.1,382,119,0,74.22,Room A
2025-04-26T16:45:28.525173,Device_44,24.35,60.55,1032.28,375,114,0,74.2,Room C
2025-04-26T16:45:28.535329,Device_14,24.53,60.66,1031.91,383,112,0,74.17,Room A
2025-04-26T16:45:28.545460,Device_2,24.53,60.55,1031.67,389,108,0,74.14,Room B
2025-04-26T16:45:28.555586,Device_8,24.49,60.54,1031.34,390,103,0,74.12,Room C
2025-04-26T16:45:28.565724,Device_14,24.65,61.46,1030.91,392,106,0,74.07,Room B
2025-04-26T16:45:28.575877,Device_43,24.8,61.06,1030.78,388,101,0,74.04,Outside
2025-04-26T16:45:28.586010,Device_45,24.66,61.16,1031.03,389,101,0,73.99,Room C
2025-04-26T16:45:28.596139,Device_38,24.61,62.08,1031.28,380,103,0,73.96,Outside
2025-04-26T16:45:28.606253,Device_2,24.62,62.18,1031.37,389,102,0,73.94,Outside
2025-04-26T16:45:28.616373,Device_8,24.67,61.83,1031.09,386,102,0,73.91,Room A
2025-04-26T16:45:28.626495,Device_41,24.7,61.48,1030.88,384,102,0,73.88,Room B
2025-04-26T16:45:28.636607,Device_28,24.83,61.54,1030.69,384,106,0,73.84,Room C
2025-04-26T16:45:28.646707,Device_18,25.03,60.92,1031.15,376,106,0,73.81,Room C
2025-04-26T16:45:28.656818,Device_3,24.96,60.7,1030.85,369,103,0,73.76,Room C
2025-04-26T16:45:28.666955,Device_2,25.04,61.35,1031.11,361,107,0,73.72,Outside
2025-04-26T16:45:28.677092,Device_22,24.85,62.3,1031.6,362,107,0,73.7,Room B
2025-04-26T16:45:28.687206,Device_5,24.88,63.03,1031.69,355,103,0,73.66,Outside
2025-04-26T16:45:28.697302,Device_16,24.9,63.69,1031.82,360,106,0,73.64,Room A
2025-04-26T16:45:28.707398,Device_28,25.04,64.06,1032.05,363,109,0,73.59,Room C
2025-04-26T16:45:28.717527,Device_28,25.06,64.93,1031.89,370,106,0,73.56,Room C
2025-04-26T16:45:28.727637,Device_31,25.2,64.68,1031.46,371,106,0,73.52,Room C
2025-04-26T16:45:28.737732,Device_20,25.3,65.38,1031.65,378,110,0,73.51,Outside
2025-04-26T16:45:28.747826,Device_15,25.27,64.74,1031.54,383,120,0,73.49,Room B
2025-04-26T16:45:28.757927,Device_2,25.17,65.35,1031.48,376,115,0,73.45,Room C
2025-04-26T16:45:28.768061,Device_23,25.07,65.74,1031.95,376,114,0,73.43,Room B
2025-04-26T16:45:28.778187,Device_40,25.15,64.94,1032.17,374,119,0,73.4,Outside
2025-04-26T16:45:28.788280,Device_35,25.08,64.44,1032.26,374,119,0,73.39,Room B
2025-04-26T16:45:28.798374,Device_42,24.97,65.25,1032.11,364,120,0,73.36,Room C
2025-04-26T16:45:28.808495,Device_39,24.9,64.5,1031.7,367,115,0,73.31,Room A
2025-04-26T16:45:28.818725,Device_3,24.81,63.64,1031.63,358,116,0,73.27,Outside
2025-04-26T16:45:28.828863,Device_21,24.98,64.24,1031.77,368,116,0,73.23,Room B
2025-04-26T16:45:28.839028,Device_14,25.13,63.43,1031.51,358,120,0,73.22,Outside
2025-04-26T16:45:28.849170,Device_10,25.19,63.96,1031.99,365,119,0,73.17,Outside
2025-04-26T16:45:28.859266,Device_18,25.28,63.72,1031.63,361,120,0,73.16,Room A
2025-04-26T16:45:28.869359,Device_8,25.48,64.09,1031.73,364,117,0,73.14,Outside
2025-04-26T16:45:28.879448,Device_12,25.67,63.98,1031.45,370,116,0,73.1,Room C
2025-04-26T16:45:28.889537,Device_16,25.5,63.97,1031.05,362,119,0,73.07,Room B
2025-04-26T16:45:28.899629,Device_44,25.64,63.08,1031.16,363,118,0,73.04,Room B
2025-04-26T16:45:28.909730,Device_25,25.77,63.82,1030.89,370,119,0,73.01,Room B
2025-04-26T16:45:28.919833,Device_47,25.7,64.75,1030.63,365,118,0,72.96,Room C
2025-04-26T16:45:28.929966,Device_44,25.53,64.38,1030.79,365,113,0,72.94,Room B
2025-04-26T16:45:28.940134,Device_45,25.7,63.8,1030.46,373,113,0,72.89,Room A
2025-04-26T16:45:28.950290,Device_38,25.64,64.48,1030.48,372,109,0,72.85,Room B
2025-04-26T16:45:28.960446,Device_43,25.51,63.72,1030.63,373,105,0,72.8,Outside
2025-04-26T16:45:28.970618,Device_7,25.44,63.01,1030.23,371,104,0,72.78,Outside
2025-04-26T16:45:28.980804,Device_50,25.38,62.44,1030.52,376,104,0,72.75,Room A
2025-04-26T16:45:28.990952,Device_24,25.44,63.3,1030.5,372,104,0,72.7,Outside
2025-04-26T16:45:29.001122,Device_12,25.55,63.34,1030.47,370,100,0,72.66,Room A
2025-04-26T16:45:29.011286,Device_45,25.61,62.71,1030.27,379,103,0,72.62,Room C
2025-04-26T16:45:29.021442,Device_42,25.65,62.54,1030.24,376,108,0,72.57,Outside
2025-04-26T16:45:29.031555,Device_5,25.6,62.79,1030.08,382,108,0,72.55,Room A
2025-04-26T16:45:29.041728,Device_40,25.54,63.57,1029.65,378,104,0,72.53,Room B
2025-04-26T16:45:29.051889,Device_1,25.65,63.24,1029.28,380,103,0,72.49,Room B
2025-04-26T16:45:29.062017,Device_2,25.76,63.34,1029.13,387,106,0,72.48,Room B
2025-04-26T16:45:29.072115,Device_49,25.7,62.58,1029.44,388,109,0,72.43,Room A
2025-04-26T16:45:29.082214,Device_22,25.63,62.25,1029.19,385,114,0,72.42,Room C
2025-04-26T16:45:29.092306,Device_39,25.72,62.54,1029.15,390,109,0,72.41,Room A
2025-04-26T16:45:29.102388,Device_7,25.66,62.28,1029.31,396,120,0,72.4,Room C
2025-04-26T16:45:29.112486,Device_22,25.63,62.97,1029.36,398,115,0,72.37,Room A
2025-04-26T16:45:29.122619,Device_44,25.82,62.64,1029.61,395,110,0,72.33,Room B
2025-04-26T16:45:29.132728,Device_41,25.73,63.07,1029.7,403,112,0,72.31,Room B
2025-04-26T16:45:29.142904,Device_36,25.92,63.71,1030.01,410,117,0,72.3,Room A
2025-04-26T16:45:29.153062,Device_4,26.11,64.44,1029.86,409,118,0,72.27,Room B
2025-04-26T16:45:29.163242,Device_22,26.14,65.42,1029.49,404,117,0,72.23,Room A
2025-04-26T16:45:29.173387,Device_32,26.24,64.46,1029.33,407,119,0,72.21,Room C
2025-04-26T16:45:29.183503,Device_8,26.23,64.19,1029.19,413,117,0,72.17,Room B
2025-04-26T16:45:29.193653,Device_23,26.37,64.27,1029.41,410,114,0,72.16,Outside
2025-04-26T16:45:29.203824,Device_8,26.54,63.94,1029.26,400,118,0,72.12,Room B
2025-04-26T16:45:29.213956,Device_10,26.38,62.97,1029.1,400,116,0,72.08,Room C
2025-04-26T16:45:29.224063,Device_29,26.55,63.55,1028.68,400,116,0,72.06,Outside
2025-04-26T16:45:29.234194,Device_19,26.4,62.67,1028.41,401,120,1,72.04,Room C
2025-04-26T16:45:29.244298,Device_34,26.58,61.99,1028.51,398,118,0,72.0,Room A
2025-04-26T16:45:29.254394,Device_30,26.75,62.24,1028.18,407,120,0,71.98,Room B
2025-04-26T16:45:29.264495,Device_3,26.74,61.81,1028.05,417,120,0,71.96,Room C
2025-04-26T16:45:29.274598,Device_4,26.93,60.86,1027.82,412,115,0,71.94,Outside
2025-04-26T16:45:29.284699,Device_45,27.02,61.51,1027.48,410,119,0,71.89,Outside
2025-04-26T16:45:29.294798,Device_49,27.0,60.76,1027.1,413,120,0,71.86,Outside
2025-04-26T16:45:29.304899,Device_11,26.93,61.52,1026.71,403,118,0,71.81,Outside
2025-04-26T16:45:29.314998,Device_29,26.95,60.72,1026.54,394,120,0,71.79,Outside
2025-04-26T16:45:29.325170,Device_2,27.08,60.11,1026.72,403,120,0,71.76,Room A
2025-04-26T16:45:29.335318,Device_29,27.14,59.34,1026.49,399,115,0,71.74,Room B
2025-04-26T16:45:29.345498,Device_2,27.26,58.78,1026.01,404,118,0,71.72,Room A
2025-04-26T16:45:29.355886,Device_49,27.28,58.02,1026.1,407,119,0,71.71,Room C
2025-04-26T16:45:29.366066,Device_40,27.45,58.94,1025.82,407,116,0,71.67,Room C
2025-04-26T16:45:29.376237,Device_8,27.51,58.34,1026.04,415,113,0,71.63,Room C
2025-04-26T16:45:29.386379,Device_35,27.44,58.87,1026.22,418,109,0,71.59,Outside
2025-04-26T16:45:29.396518,Device_15,27.27,59.24,1026.49,425,108,0,71.54,Room B
2025-04-26T16:45:29.406680,Device_1,27.18,59.4,1026.16,418,113,0,71.51,Room A
2025-04-26T16:45:29.416851,Device_45,27.32,58.59,1026.46,411,117,0,71.47,Room B
2025-04-26T16:45:29.426991,Device_43,27.19,59.55,1026.75,417,118,0,71.46,Room C
2025-04-26T16:45:29.437129,Device_35,27.29,58.65,1026.7,417,115,0,71.43,Room C
2025-04-26T16:45:29.447264,Device_48,27.25,57.72,1026.71,420,118,0,71.39,Room C
2025-04-26T16:45:29.457429,Device_36,27.26,58.15,1026.65,427,118,0,71.35,Room A
2025-04-26T16:45:29.467595,Device_49,27.31,58.42,1027.07,419,118,0,71.33,Outside
2025-04-26T16:45:29.477728,Device_22,27.22,57.87,1026.6,428,114,0,71.29,Room C
2025-04-26T16:45:29.487899,Device_48,27.37,58.31,1026.68,419,116,0,71.27,Room C
2025-04-26T16:45:29.498049,Device_8,27.36,57.39,1026.89,423,120,0,71.24,Outside
2025-04-26T16:45:29.508158,Device_5,27.47,57.85,1026.77,413,118,0,71.21,Room A
2025-04-26T16:45:29.518259,Device_33,27.64,58.57,1026.49,413,117,0,71.16,Outside
2025-04-26T16:45:29.528371,Device_30,27.83,59.18,1026.2,409,114,0,71.15,Outside
2025-04-26T16:45:29.538549,Device_49,27.9,58.86,1025.79,406,116,0,71.1,Room C
2025-04-26T16:45:29.548727,Device_34,27.89,58.95,1026.1,403,120,0,71.06,Room B
2025-04-26T16:45:29.558906,Device_16,28.02,58.05,1026.22,400,120,0,71.04,Room A
2025-04-26T16:45:29.569083,Device_14,28.13,57.74,1026.24,391,120,1,71.02,Room C
2025-04-26T16:45:29.579252,Device_19,28.13,58.65,1025.94,390,118,0,71.01,Room C
2025-04-26T16:45:29.589392,Device_36,28.02,58.01,1026.28,384,120,0,70.98,Room B
2025-04-26T16:45:29.599501,Device_29,27.95,57.99,1025.97,392,120,0,70.96,Room A
2025-04-26T16:45:29.609640,Device_28,27.99,58.3,1025.48,389,116,0,70.92,Room C
2025-04-26T16:45:29.619795,Device_44,27.8,59.2,1025.12,390,120,0,70.89,Outside
2025-04-26T16:45:29.629906,Device_43,28.0,58.88,1025.54,397,120,0,70.86,Outside
2025-04-26T16:45:29.640055,Device_29,28.01,59.33,1026.02,403,120,0,70.83,Room C
2025-04-26T16:45:29.650204,Device_46,28.03,58.57,1026.5,410,115,0,70.8,Room A
2025-04-26T16:45:29.660362,Device_8,28.1,58.25,1026.21,418,119,0,70.75,Outside
2025-04-26T16:45:29.670545,Device_26,28.13,58.82,1026.39,427,120,0,70.72,Room A
2025-04-26T16:45:29.680716,Device_3,28.17,59.31,1026.62,423,120,0,70.68,Room A
2025-04-26T16:45:29.690900,Device_31,28.31,59.58,1026.28,415,120,0,70.66,Room A
2025-04-26T16:45:29.701094,Device_30,28.5,59.99,1025.86,420,118,0,70.62,Outside
2025-04-26T16:45:29.711256,Device_39,28.59,60.14,1025.7,415,114,0,70.57,Room A
2025-04-26T16:45:29.721424,Device_46,28.79,59.32,1025.28,425,115,0,70.53,Room A
2025-04-26T16:45:29.731808,Device_15,28.67,60.09,1025.28,431,110,0,70.48,Room C
2025-04-26T16:45:29.741981,Device_28,28.69,59.36,1025.25,425,108,0,70.43,Outside
2025-04-26T16:45:29.752747,Device_42,28.57,59.0,1025.01,421,110,0,70.41,Room B
2025-04-26T16:45:29.762979,Device_4,28.41,58.58,1025.06,426,105,0,70.38,Room B
2025-04-26T16:45:29.773150,Device_11,28.3,57.6,1025.05,418,100,0,70.34,Room A
2025-04-26T16:45:29.783327,Device_15,28.26,57.77,1025.39,408,102,0,70.29,Outside
2025-04-26T16:45:29.793649,Device_24,28.29,58.35,1025.52,403,104,0,70.25,Outside
